interaction_id,hotel_id,timestamp,channel,language,request_type,complexity,hotel_name,city,country,hotel_type,rooms,hotel_size_category,handled_by,response_time_s,response_speed,hour_of_day,day_of_week_number,day_of_week,month_number,month_name,quarter,time_period,resolved
INT2025_10_0126,hotel_06,09/10/2025 11:44,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,44,Fast,11,4,Thursday,10,October,4,Morning,TRUE
INT2025_10_0128,hotel_08,09/10/2025 13:12,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,330,Slow,13,4,Thursday,10,October,4,Afternoon,TRUE
INT2025_10_0130,hotel_10,09/10/2025 14:40,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,60,Medium,14,4,Thursday,10,October,4,Afternoon,TRUE
INT2025_10_0131,hotel_11,09/10/2025 15:24,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,86,Medium,15,4,Thursday,10,October,4,Afternoon,TRUE
INT2025_10_0134,hotel_02,09/10/2025 17:36,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,520,Slow,17,4,Thursday,10,October,4,Afternoon,FALSE
INT2025_10_0135,hotel_03,10/10/2025 07:22,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,46,Fast,7,5,Friday,10,October,4,Morning,TRUE
INT2025_10_0137,hotel_05,10/10/2025 08:50,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,360,Slow,8,5,Friday,10,October,4,Morning,TRUE
INT2025_10_0139,hotel_07,10/10/2025 10:18,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,62,Medium,10,5,Friday,10,October,4,Morning,TRUE
INT2025_10_0140,hotel_08,10/10/2025 11:02,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,88,Medium,11,5,Friday,10,October,4,Morning,TRUE
INT2025_10_0143,hotel_11,10/10/2025 13:14,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,430,Slow,13,5,Friday,10,October,4,Afternoon,TRUE
INT2025_10_0144,hotel_12,10/10/2025 13:58,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,48,Fast,13,5,Friday,10,October,4,Afternoon,TRUE
INT2025_10_0145,hotel_01,10/10/2025 14:42,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,AI,90,Medium,14,5,Friday,10,October,4,Afternoon,TRUE
INT2025_10_0151,hotel_07,11/10/2025 08:08,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,62,Medium,8,6,Saturday,10,October,4,Morning,TRUE
INT2025_10_0152,hotel_08,11/10/2025 08:52,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,88,Medium,8,6,Saturday,10,October,4,Morning,TRUE
INT2025_10_0155,hotel_11,11/10/2025 11:04,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,520,Slow,11,6,Saturday,10,October,4,Morning,FALSE
INT2025_10_0156,hotel_12,11/10/2025 11:48,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,48,Fast,11,6,Saturday,10,October,4,Morning,TRUE
INT2025_10_0158,hotel_02,11/10/2025 13:16,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,380,Slow,13,6,Saturday,10,October,4,Afternoon,TRUE
INT2025_10_0160,hotel_04,11/10/2025 14:44,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,66,Medium,14,6,Saturday,10,October,4,Afternoon,TRUE
INT2025_10_0161,hotel_05,11/10/2025 15:28,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,90,Medium,15,6,Saturday,10,October,4,Afternoon,TRUE
INT2025_10_0164,hotel_08,11/10/2025 17:40,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,430,Slow,17,6,Saturday,10,October,4,Afternoon,TRUE
INT2025_10_0165,hotel_09,12/10/2025 07:26,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,52,Fast,7,0,Sunday,10,October,4,Morning,TRUE
INT2025_10_0167,hotel_11,12/10/2025 08:54,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,330,Slow,8,0,Sunday,10,October,4,Morning,TRUE
INT2025_10_0169,hotel_01,12/10/2025 10:22,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,AI,68,Medium,10,0,Sunday,10,October,4,Morning,TRUE
INT2025_10_0170,hotel_02,12/10/2025 11:06,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,92,Medium,11,0,Sunday,10,October,4,Morning,TRUE
INT2025_10_0173,hotel_05,12/10/2025 13:18,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,520,Slow,13,0,Sunday,10,October,4,Afternoon,FALSE
INT2025_10_0174,hotel_06,12/10/2025 14:02,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,50,Fast,14,0,Sunday,10,October,4,Afternoon,TRUE
INT2025_10_0176,hotel_08,12/10/2025 15:30,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,360,Slow,15,0,Sunday,10,October,4,Afternoon,TRUE
INT2025_10_0178,hotel_10,12/10/2025 16:58,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,70,Medium,16,0,Sunday,10,October,4,Afternoon,TRUE
INT2025_10_0179,hotel_11,12/10/2025 17:42,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,94,Medium,17,0,Sunday,10,October,4,Afternoon,TRUE
INT2025_10_0182,hotel_02,13/10/2025 08:56,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,450,Slow,8,1,Monday,10,October,4,Morning,TRUE
INT2025_10_0183,hotel_03,13/10/2025 09:40,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,54,Fast,9,1,Monday,10,October,4,Morning,TRUE
INT2025_10_0185,hotel_05,13/10/2025 11:08,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,330,Slow,11,1,Monday,10,October,4,Morning,TRUE
INT2025_10_0187,hotel_07,13/10/2025 12:36,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,72,Medium,12,1,Monday,10,October,4,Afternoon,TRUE
INT2025_10_0188,hotel_08,13/10/2025 13:20,website_chat,EN,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,96,Medium,13,1,Monday,10,October,4,Afternoon,TRUE
INT2025_10_0191,hotel_11,13/10/2025 15:32,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,520,Slow,15,1,Monday,10,October,4,Afternoon,FALSE
INT2025_10_0192,hotel_12,13/10/2025 16:16,website_chat,EN,info,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,52,Fast,16,1,Monday,10,October,4,Afternoon,TRUE
INT2025_10_0194,hotel_02,13/10/2025 17:44,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,380,Slow,17,1,Monday,10,October,4,Afternoon,TRUE
INT2025_10_0196,hotel_04,14/10/2025 08:14,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,74,Medium,8,2,Tuesday,10,October,4,Morning,TRUE
INT2025_10_0197,hotel_05,14/10/2025 08:58,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,98,Medium,8,2,Tuesday,10,October,4,Morning,TRUE
INT2025_10_0200,hotel_08,14/10/2025 11:10,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,430,Slow,11,2,Tuesday,10,October,4,Morning,TRUE
INT2025_10_0201,hotel_09,14/10/2025 11:54,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,56,Fast,11,2,Tuesday,10,October,4,Morning,TRUE
INT2025_10_0203,hotel_11,14/10/2025 13:22,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,330,Slow,13,2,Tuesday,10,October,4,Afternoon,TRUE
INT2025_10_0205,hotel_01,14/10/2025 14:50,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,AI,76,Medium,14,2,Tuesday,10,October,4,Afternoon,TRUE
INT2025_10_0206,hotel_02,14/10/2025 15:34,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,100,Medium,15,2,Tuesday,10,October,4,Afternoon,TRUE
INT2025_10_0209,hotel_05,15/10/2025 07:18,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,520,Slow,7,3,Wednesday,10,October,4,Morning,FALSE
INT2025_10_0210,hotel_06,15/10/2025 08:02,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,54,Fast,8,3,Wednesday,10,October,4,Morning,TRUE
INT2025_10_0212,hotel_08,15/10/2025 09:30,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,360,Slow,9,3,Wednesday,10,October,4,Morning,TRUE
INT2025_10_0214,hotel_10,15/10/2025 10:58,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,78,Medium,10,3,Wednesday,10,October,4,Morning,TRUE
INT2025_10_0215,hotel_11,15/10/2025 11:42,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,102,Medium,11,3,Wednesday,10,October,4,Morning,TRUE
INT2025_10_0218,hotel_01,15/10/2025 13:10,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,Human,450,Slow,13,3,Wednesday,10,October,4,Afternoon,TRUE
INT2025_10_0219,hotel_02,15/10/2025 13:54,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,58,Fast,13,3,Wednesday,10,October,4,Afternoon,TRUE
INT2025_10_0221,hotel_04,15/10/2025 15:22,website_chat,EN,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,330,Slow,15,3,Wednesday,10,October,4,Afternoon,TRUE
INT2025_10_0223,hotel_06,15/10/2025 16:50,website_chat,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,80,Medium,16,3,Wednesday,10,October,4,Afternoon,TRUE
INT2025_10_0224,hotel_07,15/10/2025 17:34,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,104,Medium,17,3,Wednesday,10,October,4,Afternoon,TRUE
INT2025_10_0227,hotel_10,16/10/2025 08:48,website_chat,EN,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,520,Slow,8,4,Thursday,10,October,4,Morning,FALSE
INT2025_10_0228,hotel_11,16/10/2025 09:32,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,56,Fast,9,4,Thursday,10,October,4,Morning,TRUE
INT2025_10_0230,hotel_01,16/10/2025 11:00,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,Human,380,Slow,11,4,Thursday,10,October,4,Morning,TRUE
INT2025_10_0232,hotel_03,16/10/2025 12:28,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,82,Medium,12,4,Thursday,10,October,4,Afternoon,TRUE
INT2025_10_0233,hotel_04,16/10/2025 13:12,website_chat,EN,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,106,Medium,13,4,Thursday,10,October,4,Afternoon,TRUE
INT2025_10_0236,hotel_07,16/10/2025 15:24,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,430,Slow,15,4,Thursday,10,October,4,Afternoon,TRUE
INT2025_10_0237,hotel_08,16/10/2025 16:08,website_chat,EN,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,60,Medium,16,4,Thursday,10,October,4,Afternoon,TRUE
INT2025_10_0239,hotel_10,16/10/2025 17:36,website_chat,EN,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,330,Slow,17,4,Thursday,10,October,4,Afternoon,TRUE
INT2025_10_0241,hotel_12,17/10/2025 08:06,website_chat,EN,info,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,84,Medium,8,5,Friday,10,October,4,Morning,TRUE
INT2025_10_0242,hotel_01,17/10/2025 08:50,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,AI,108,Medium,8,5,Friday,10,October,4,Morning,TRUE
INT2025_10_0245,hotel_04,17/10/2025 11:02,website_chat,EN,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,520,Slow,11,5,Friday,10,October,4,Morning,FALSE
INT2025_10_0246,hotel_05,17/10/2025 11:46,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,58,Fast,11,5,Friday,10,October,4,Morning,TRUE
INT2025_10_0248,hotel_07,17/10/2025 13:14,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,360,Slow,13,5,Friday,10,October,4,Afternoon,TRUE
INT2025_10_0250,hotel_09,17/10/2025 14:42,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,86,Medium,14,5,Friday,10,October,4,Afternoon,TRUE
INT2025_10_0251,hotel_10,17/10/2025 15:26,website_chat,EN,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,110,Medium,15,5,Friday,10,October,4,Afternoon,TRUE
INT2025_10_0254,hotel_01,17/10/2025 17:38,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,Human,450,Slow,17,5,Friday,10,October,4,Afternoon,TRUE
INT2025_10_0255,hotel_02,18/10/2025 07:24,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,62,Medium,7,6,Saturday,10,October,4,Morning,TRUE
INT2025_10_0257,hotel_04,18/10/2025 08:52,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,330,Slow,8,6,Saturday,10,October,4,Morning,TRUE
INT2025_10_0259,hotel_06,18/10/2025 10:20,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,88,Medium,10,6,Saturday,10,October,4,Morning,TRUE
INT2025_10_0260,hotel_07,18/10/2025 11:04,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,112,Medium,11,6,Saturday,10,October,4,Morning,TRUE
INT2025_10_0263,hotel_10,18/10/2025 13:16,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,520,Slow,13,6,Saturday,10,October,4,Afternoon,FALSE
INT2025_10_0264,hotel_11,18/10/2025 14:00,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,60,Medium,14,6,Saturday,10,October,4,Afternoon,TRUE
INT2025_10_0266,hotel_01,18/10/2025 15:28,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,Human,380,Slow,15,6,Saturday,10,October,4,Afternoon,TRUE
INT2025_10_0268,hotel_03,18/10/2025 16:56,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,90,Medium,16,6,Saturday,10,October,4,Afternoon,TRUE
INT2025_10_0269,hotel_04,18/10/2025 17:40,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,114,Medium,17,6,Saturday,10,October,4,Afternoon,TRUE
INT2025_10_0272,hotel_07,19/10/2025 08:54,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,430,Slow,8,0,Sunday,10,October,4,Morning,TRUE
INT2025_10_0273,hotel_08,19/10/2025 09:38,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,64,Medium,9,0,Sunday,10,October,4,Morning,TRUE
INT2025_10_0275,hotel_10,19/10/2025 11:06,website_chat,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,330,Slow,11,0,Sunday,10,October,4,Morning,TRUE
INT2025_10_0277,hotel_12,19/10/2025 12:34,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,92,Medium,12,0,Sunday,10,October,4,Afternoon,TRUE
INT2025_10_0278,hotel_01,19/10/2025 13:18,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,AI,116,Medium,13,0,Sunday,10,October,4,Afternoon,TRUE
INT2025_10_0281,hotel_04,19/10/2025 15:30,website_chat,EN,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,520,Slow,15,0,Sunday,10,October,4,Afternoon,FALSE
INT2025_10_0282,hotel_05,19/10/2025 16:14,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,62,Medium,16,0,Sunday,10,October,4,Afternoon,TRUE
INT2025_10_0284,hotel_07,19/10/2025 17:42,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,360,Slow,17,0,Sunday,10,October,4,Afternoon,TRUE
INT2025_10_0286,hotel_09,20/10/2025 08:12,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,94,Medium,8,1,Monday,10,October,4,Morning,TRUE
INT2025_10_0287,hotel_10,20/10/2025 08:56,website_chat,EN,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,118,Medium,8,1,Monday,10,October,4,Morning,TRUE
INT2025_10_0288,hotel_11,20/10/2025 09:40,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,450,Slow,9,1,Monday,10,October,4,Morning,TRUE
INT2025_10_0290,hotel_01,20/10/2025 11:08,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,AI,66,Medium,11,1,Monday,10,October,4,Morning,TRUE
INT2025_10_0292,hotel_03,20/10/2025 12:36,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,360,Slow,12,1,Monday,10,October,4,Afternoon,TRUE
INT2025_10_0294,hotel_05,20/10/2025 14:04,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,78,Medium,14,1,Monday,10,October,4,Afternoon,TRUE
INT2025_10_0295,hotel_06,20/10/2025 14:48,website_chat,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,110,Medium,14,1,Monday,10,October,4,Afternoon,TRUE
INT2025_10_0298,hotel_09,20/10/2025 17:00,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,520,Slow,17,1,Monday,10,October,4,Afternoon,FALSE
INT2025_10_0299,hotel_10,20/10/2025 17:44,website_chat,EN,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,64,Medium,17,1,Monday,10,October,4,Afternoon,TRUE
INT2025_10_0301,hotel_12,21/10/2025 08:14,website_chat,EN,info,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,380,Slow,8,2,Tuesday,10,October,4,Morning,TRUE
INT2025_10_0303,hotel_02,21/10/2025 09:42,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,82,Medium,9,2,Tuesday,10,October,4,Morning,TRUE
INT2025_10_0304,hotel_03,21/10/2025 10:26,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,112,Medium,10,2,Tuesday,10,October,4,Morning,TRUE
INT2025_10_0307,hotel_06,21/10/2025 12:38,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,430,Slow,12,2,Tuesday,10,October,4,Afternoon,TRUE
INT2025_10_0308,hotel_07,21/10/2025 13:22,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,68,Medium,13,2,Tuesday,10,October,4,Afternoon,TRUE
INT2025_10_0310,hotel_09,21/10/2025 14:50,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,330,Slow,14,2,Tuesday,10,October,4,Afternoon,TRUE
INT2025_10_0312,hotel_11,21/10/2025 16:18,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,84,Medium,16,2,Tuesday,10,October,4,Afternoon,TRUE
INT2025_10_0313,hotel_12,21/10/2025 17:02,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,114,Medium,17,2,Tuesday,10,October,4,Afternoon,TRUE
INT2025_10_0316,hotel_03,22/10/2025 08:48,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,520,Slow,8,3,Wednesday,10,October,4,Morning,FALSE
INT2025_10_0317,hotel_04,22/10/2025 09:32,website_chat,EN,booking,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,66,Medium,9,3,Wednesday,10,October,4,Morning,TRUE
INT2025_10_0319,hotel_06,22/10/2025 11:00,website_chat,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,360,Slow,11,3,Wednesday,10,October,4,Morning,TRUE
INT2025_10_0321,hotel_08,22/10/2025 12:28,website_chat,EN,booking,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,86,Medium,12,3,Wednesday,10,October,4,Afternoon,TRUE
INT2025_10_0322,hotel_09,22/10/2025 13:12,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,116,Medium,13,3,Wednesday,10,October,4,Afternoon,TRUE
INT2025_10_0325,hotel_12,22/10/2025 15:24,website_chat,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,450,Slow,15,3,Wednesday,10,October,4,Afternoon,TRUE
INT2025_10_0326,hotel_01,22/10/2025 16:08,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,AI,70,Medium,16,3,Wednesday,10,October,4,Afternoon,TRUE
INT2025_10_0328,hotel_03,22/10/2025 17:36,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,330,Slow,17,3,Wednesday,10,October,4,Afternoon,TRUE
INT2025_10_0330,hotel_05,23/10/2025 08:06,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,88,Medium,8,4,Thursday,10,October,4,Morning,TRUE
INT2025_10_0331,hotel_06,23/10/2025 08:50,website_chat,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,118,Medium,8,4,Thursday,10,October,4,Morning,TRUE
INT2025_10_0334,hotel_09,23/10/2025 11:02,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,520,Slow,11,4,Thursday,10,October,4,Morning,FALSE
INT2025_10_0335,hotel_10,23/10/2025 11:46,website_chat,EN,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,68,Medium,11,4,Thursday,10,October,4,Morning,TRUE
INT2025_10_0337,hotel_12,23/10/2025 13:14,website_chat,EN,info,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,380,Slow,13,4,Thursday,10,October,4,Afternoon,TRUE
INT2025_10_0339,hotel_02,23/10/2025 14:42,website_chat,EN,booking,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,90,Medium,14,4,Thursday,10,October,4,Afternoon,TRUE
INT2025_10_0340,hotel_03,23/10/2025 15:26,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,120,Medium,15,4,Thursday,10,October,4,Afternoon,TRUE
INT2025_10_0343,hotel_06,23/10/2025 17:38,website_chat,EN,booking,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,430,Slow,17,4,Thursday,10,October,4,Afternoon,TRUE
INT2025_10_0344,hotel_07,24/10/2025 07:24,email,NO,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,72,Medium,7,5,Friday,10,October,4,Morning,TRUE
INT2025_10_0346,hotel_09,24/10/2025 08:52,email,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,330,Slow,8,5,Friday,10,October,4,Morning,TRUE
INT2025_10_0348,hotel_11,24/10/2025 10:20,email,NO,info,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,92,Medium,10,5,Friday,10,October,4,Morning,TRUE
INT2025_10_0349,hotel_12,24/10/2025 11:04,website_chat,EN,info,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,122,Medium,11,5,Friday,10,October,4,Morning,TRUE
INT2025_10_0352,hotel_03,24/10/2025 13:16,email,NO,info,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,520,Slow,13,5,Friday,10,October,4,Afternoon,FALSE
