interaction_id,hotel_id,channel,language,request_type,complexity,hotel_name,city,country,hotel_type,rooms,hotel_size_category,timestamp,day_of_week,hour_of_day,day_of_week_number,time_period,month_number,month_name,quarter
INT2025_09_0176,hotel_unknown,facebook,NO,check_out,complex,,,,,,,30/09/2025 13:26,Tuesday,13,2,Afternoon,9,September,3
INT2025_09_0167,hotel_12,email,NO,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,26/09/2025 14:11,Friday,14,5,Afternoon,9,September,3
INT2025_09_0168,hotel_04,website_chat,EN,complaint,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,26/09/2025 15:26,Friday,15,5,Afternoon,9,September,3
INT2025_09_0177,hotel_unknown,email,EN,complaint,simple,,,,,,,01/09/2025 14:41,Monday,14,1,Afternoon,9,September,3
INT2025_09_0144,hotel_07,website_chat,EN,service_request,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,14/09/2025 11:36,Sunday,11,0,Morning,9,September,3
INT2025_09_0173,hotel_05,website_chat,NO,technical_issue,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,29/09/2025 10:21,Monday,10,1,Morning,9,September,3
INT2025_09_0206,hotel_unknown,facebook,NO,spa_reservation,complex,,,,,,,15/09/2025 13:26,Monday,13,1,Afternoon,9,September,3
INT2025_09_0204,hotel_09,website_chat,EN,service_request,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,14/09/2025 11:36,Sunday,11,0,Morning,9,September,3
INT2025_09_0180,hotel_11,instagram,EN,spa_reservation,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,02/09/2025 16:46,Tuesday,16,2,Afternoon,9,September,3
INT2025_09_0221,hotel_unknown,facebook,NO,service_request,complex,,,,,,,23/09/2025 08:00,Tuesday,8,2,Morning,9,September,3
INT2025_09_0182,hotel_04,email,NO,check_in,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,03/09/2025 09:21,Wednesday,9,3,Morning,9,September,3
INT2025_09_0183,hotel_08,website_chat,EN,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,04/09/2025 10:36,Thursday,10,4,Morning,9,September,3
INT2025_09_0164,hotel_09,website_chat,NO,technical_issue,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,24/09/2025 11:06,Wednesday,11,3,Morning,9,September,3
INT2025_09_0185,hotel_07,instagram,NO,complaint,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,05/09/2025 12:26,Friday,12,5,Afternoon,9,September,3
INT2025_09_0186,hotel_05,facebook,EN,check_out,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,05/09/2025 13:41,Friday,13,5,Afternoon,9,September,3
INT2025_09_0188,hotel_09,website_chat,NO,service_request,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,06/09/2025 15:31,Saturday,15,6,Afternoon,9,September,3
INT2025_09_0191,hotel_10,facebook,NO,info,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,08/09/2025 08:00,Monday,8,1,Morning,9,September,3
INT2025_09_0149,hotel_unknown,website_chat,NO,info,complex,,,,,,,17/09/2025 16:01,Wednesday,16,3,Afternoon,9,September,3
INT2025_09_0159,hotel_05,website_chat,EN,booking,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,22/09/2025 16:06,Monday,16,1,Afternoon,9,September,3
INT2025_09_0197,hotel_08,email,NO,spa_reservation,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,11/09/2025 14:11,Thursday,14,4,Afternoon,9,September,3
INT2025_09_0198,hotel_06,website_chat,EN,technical_issue,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,11/09/2025 15:26,Thursday,15,4,Afternoon,9,September,3
INT2025_09_0189,hotel_unknown,website_chat,EN,spa_reservation,simple,,,,,,,07/09/2025 16:06,Sunday,16,0,Afternoon,9,September,3
INT2025_09_0200,hotel_07,instagram,NO,info,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,12/09/2025 17:16,Friday,17,5,Afternoon,9,September,3
INT2025_09_0201,hotel_05,facebook,EN,booking,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,13/09/2025 07:51,Saturday,7,6,Morning,9,September,3
INT2025_09_0174,hotel_02,website_chat,EN,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,29/09/2025 11:36,Monday,11,1,Morning,9,September,3
INT2025_09_0203,hotel_09,website_chat,NO,check_in,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,14/09/2025 10:21,Sunday,10,0,Morning,9,September,3
INT2025_09_0209,hotel_unknown,website_chat,NO,booking,complex,,,,,,,17/09/2025 16:01,Wednesday,16,3,Afternoon,9,September,3
INT2025_09_0207,hotel_10,email,EN,technical_issue,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,16/09/2025 14:41,Tuesday,14,2,Afternoon,9,September,3
INT2025_09_0179,hotel_03,website_chat,NO,service_request,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,02/09/2025 16:01,Tuesday,16,2,Afternoon,9,September,3
INT2025_09_0210,hotel_04,instagram,EN,check_out,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,17/09/2025 16:46,Wednesday,16,3,Afternoon,9,September,3
INT2025_09_0194,hotel_11,website_chat,NO,complaint,complex,Ålesund View Hotel,Ålesund,Norway,city,100,Large,09/09/2025 11:06,Tuesday,11,2,Morning,9,September,3
INT2025_09_0213,hotel_03,website_chat,EN,service_request,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,19/09/2025 10:36,Friday,10,5,Morning,9,September,3
INT2025_09_0219,hotel_12,website_chat,EN,complaint,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,22/09/2025 16:06,Monday,16,1,Afternoon,9,September,3
INT2025_09_0215,hotel_05,instagram,NO,technical_issue,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,20/09/2025 12:26,Saturday,12,6,Afternoon,9,September,3
INT2025_09_0216,hotel_02,facebook,EN,check_in,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,20/09/2025 13:41,Saturday,13,6,Afternoon,9,September,3
INT2025_09_0195,hotel_12,instagram,EN,service_request,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,10/09/2025 12:21,Wednesday,12,3,Afternoon,9,September,3
INT2025_09_0212,hotel_06,email,NO,service_request,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,18/09/2025 09:21,Thursday,9,4,Morning,9,September,3
INT2025_09_0222,hotel_10,email,EN,spa_reservation,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,23/09/2025 09:16,Tuesday,9,2,Morning,9,September,3
INT2025_09_0225,hotel_08,instagram,EN,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,25/09/2025 12:21,Thursday,12,4,Afternoon,9,September,3
INT2025_09_0245,hotel_09,instagram,NO,check_out,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,05/09/2025 12:26,Friday,12,5,Afternoon,9,September,3
INT2025_09_0227,hotel_03,email,NO,check_in,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,26/09/2025 14:11,Friday,14,5,Afternoon,9,September,3
INT2025_09_0228,hotel_07,website_chat,EN,complaint,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,26/09/2025 15:26,Friday,15,5,Afternoon,9,September,3
INT2025_09_0258,hotel_09,website_chat,EN,check_out,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,11/09/2025 15:16,Thursday,15,4,Afternoon,9,September,3
INT2025_09_0230,hotel_02,instagram,NO,service_request,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,27/09/2025 17:16,Saturday,17,6,Afternoon,9,September,3
INT2025_09_0231,hotel_09,facebook,EN,spa_reservation,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,28/09/2025 07:51,Sunday,7,0,Morning,9,September,3
INT2025_09_0237,hotel_10,email,EN,service_request,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,01/09/2025 14:41,Monday,14,1,Afternoon,9,September,3
INT2025_09_0233,hotel_05,website_chat,NO,info,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,29/09/2025 10:21,Monday,10,1,Morning,9,September,3
INT2025_09_0246,hotel_02,facebook,EN,service_request,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,05/09/2025 13:41,Friday,13,5,Afternoon,9,September,3
INT2025_09_0236,hotel_unknown,facebook,NO,complaint,complex,,,,,,,30/09/2025 13:26,Tuesday,13,2,Afternoon,9,September,3
INT2025_09_0240,hotel_08,instagram,EN,technical_issue,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,02/09/2025 16:46,Tuesday,16,2,Afternoon,9,September,3
INT2025_09_0287,hotel_07,email,NO,service_request,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,26/09/2025 14:41,Friday,14,5,Afternoon,9,September,3
INT2025_09_0242,hotel_03,email,NO,info,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,03/09/2025 09:21,Wednesday,9,3,Morning,9,September,3
INT2025_09_0243,hotel_07,website_chat,EN,booking,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,04/09/2025 10:36,Thursday,10,4,Morning,9,September,3
INT2025_09_0263,hotel_unknown,website_chat,NO,service_request,complex,,,,,,,14/09/2025 10:21,Sunday,10,0,Morning,9,September,3
INT2025_09_0279,hotel_unknown,website_chat,EN,service_request,simple,,,,,,,22/09/2025 16:06,Monday,16,1,Afternoon,9,September,3
INT2025_09_0248,hotel_12,website_chat,NO,spa_reservation,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,06/09/2025 15:31,Saturday,15,6,Afternoon,9,September,3
INT2025_09_0278,hotel_unknown,website_chat,NO,complaint,complex,,,,,,,21/09/2025 15:31,Sunday,15,0,Afternoon,9,September,3
INT2025_09_0251,hotel_10,facebook,NO,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,08/09/2025 08:00,Monday,8,1,Morning,9,September,3
INT2025_09_0252,hotel_11,email,EN,check_in,simple,Ålesund View Hotel,Ålesund,Norway,city,100,Large,08/09/2025 09:16,Monday,9,1,Morning,9,September,3
INT2025_09_0254,hotel_08,website_chat,NO,service_request,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,09/09/2025 11:36,Tuesday,11,2,Morning,9,September,3
INT2025_09_0255,hotel_06,instagram,EN,service_request,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,10/09/2025 12:11,Wednesday,12,3,Afternoon,9,September,3
INT2025_09_0285,hotel_unknown,instagram,EN,booking,simple,,,,,,,25/09/2025 12:11,Thursday,12,4,Afternoon,9,September,3
INT2025_09_0257,hotel_07,email,NO,technical_issue,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,11/09/2025 14:41,Thursday,14,4,Afternoon,9,September,3
INT2025_09_0293,hotel_unknown,website_chat,NO,booking,complex,,,,,,,29/09/2025 10:21,Monday,10,1,Morning,9,September,3
INT2025_09_0260,hotel_05,instagram,NO,booking,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,12/09/2025 17:16,Friday,17,5,Afternoon,9,September,3
INT2025_09_0261,hotel_02,facebook,EN,complaint,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,13/09/2025 07:51,Saturday,7,6,Morning,9,September,3
INT2025_09_0303,hotel_unknown,website_chat,EN,complaint,simple,,,,,,,04/09/2025 10:36,Thursday,10,4,Morning,9,September,3
INT2025_09_0306,hotel_unknown,facebook,EN,spa_reservation,simple,,,,,,,05/09/2025 13:41,Friday,13,5,Afternoon,9,September,3
INT2025_09_0266,hotel_11,facebook,NO,check_in,complex,Ålesund View Hotel,Ålesund,Norway,city,100,Large,15/09/2025 13:26,Monday,13,1,Afternoon,9,September,3
INT2025_09_0267,hotel_04,email,EN,info,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,16/09/2025 14:41,Tuesday,14,2,Afternoon,9,September,3
INT2025_09_0224,hotel_04,website_chat,NO,check_out,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,24/09/2025 11:06,Wednesday,11,3,Morning,9,September,3
INT2025_09_0270,hotel_03,instagram,EN,complaint,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,17/09/2025 16:46,Wednesday,16,3,Afternoon,9,September,3
INT2025_09_0284,hotel_09,website_chat,NO,info,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,24/09/2025 11:36,Wednesday,11,3,Morning,9,September,3
INT2025_09_0272,hotel_08,email,NO,service_request,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,18/09/2025 09:21,Thursday,9,4,Morning,9,September,3
INT2025_09_0273,hotel_07,website_chat,EN,spa_reservation,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,19/09/2025 10:36,Friday,10,5,Morning,9,September,3
INT2025_09_0234,hotel_12,website_chat,EN,booking,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,29/09/2025 11:36,Monday,11,1,Morning,9,September,3
INT2025_09_0275,hotel_02,instagram,NO,info,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,20/09/2025 12:26,Saturday,12,6,Afternoon,9,September,3
INT2025_09_0276,hotel_09,facebook,EN,check_in,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,20/09/2025 13:41,Saturday,13,6,Afternoon,9,September,3
INT2025_09_0299,hotel_09,website_chat,NO,technical_issue,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,02/09/2025 16:01,Tuesday,16,2,Afternoon,9,September,3
INT2025_09_0239,hotel_04,website_chat,NO,spa_reservation,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,02/09/2025 16:01,Tuesday,16,2,Afternoon,9,September,3
INT2025_09_0281,hotel_11,facebook,NO,spa_reservation,complex,Ålesund View Hotel,Ålesund,Norway,city,100,Large,23/09/2025 08:00,Tuesday,8,2,Morning,9,September,3
INT2025_09_0282,hotel_04,email,EN,technical_issue,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,23/09/2025 09:16,Tuesday,9,2,Morning,9,September,3
INT2025_09_0249,hotel_unknown,website_chat,EN,technical_issue,simple,,,,,,,07/09/2025 16:06,Sunday,16,0,Afternoon,9,September,3
INT2025_09_0264,hotel_unknown,website_chat,EN,spa_reservation,simple,,,,,,,14/09/2025 11:36,Sunday,11,0,Morning,9,September,3
INT2025_09_0288,hotel_05,website_chat,EN,service_request,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,26/09/2025 15:16,Friday,15,5,Afternoon,9,September,3
INT2025_09_0290,hotel_09,instagram,NO,technical_issue,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,27/09/2025 17:16,Saturday,17,6,Afternoon,9,September,3
INT2025_09_0291,hotel_12,facebook,EN,check_in,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,28/09/2025 07:51,Sunday,7,0,Morning,9,September,3
INT2025_09_0269,hotel_06,website_chat,NO,check_out,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,17/09/2025 16:01,Wednesday,16,3,Afternoon,9,September,3
INT2025_09_0297,hotel_08,email,EN,service_request,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,01/09/2025 14:41,Monday,14,1,Afternoon,9,September,3
INT2025_09_0294,hotel_10,website_chat,EN,check_out,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,29/09/2025 11:36,Monday,11,1,Morning,9,September,3
INT2025_09_0300,hotel_07,instagram,EN,info,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,02/09/2025 16:46,Tuesday,16,2,Afternoon,9,September,3
INT2025_09_0296,hotel_04,facebook,NO,service_request,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,30/09/2025 13:26,Tuesday,13,2,Afternoon,9,September,3
INT2025_09_0302,hotel_02,email,NO,check_in,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,03/09/2025 09:21,Wednesday,9,3,Morning,9,September,3
INT2025_09_0305,hotel_12,instagram,NO,service_request,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,05/09/2025 12:26,Friday,12,5,Afternoon,9,September,3
INT2025_09_0308,hotel_10,website_chat,NO,check_out,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,06/09/2025 15:31,Saturday,15,6,Afternoon,9,September,3
INT2025_09_0311,hotel_08,facebook,NO,complaint,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,08/09/2025 08:00,Monday,8,1,Morning,9,September,3
INT2025_09_0326,hotel_09,facebook,NO,check_in,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,15/09/2025 13:26,Monday,13,1,Afternoon,9,September,3
INT2025_09_0315,hotel_05,instagram,EN,technical_issue,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,10/09/2025 12:11,Wednesday,12,3,Afternoon,9,September,3
INT2025_09_0312,hotel_09,email,EN,service_request,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,08/09/2025 09:16,Monday,9,1,Morning,9,September,3
INT2025_09_0317,hotel_06,email,NO,info,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,11/09/2025 14:41,Thursday,14,4,Afternoon,9,September,3
INT2025_09_0318,hotel_03,website_chat,EN,booking,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,11/09/2025 15:16,Thursday,15,4,Afternoon,9,September,3
INT2025_09_0368,hotel_09,website_chat,NO,booking,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,06/09/2025 15:31,Saturday,15,6,Afternoon,9,September,3
INT2025_09_0320,hotel_unknown,instagram,NO,complaint,complex,,,,,,,12/09/2025 17:16,Friday,17,5,Afternoon,9,September,3
INT2025_09_0323,hotel_11,website_chat,NO,spa_reservation,complex,Ålesund View Hotel,Ålesund,Norway,city,100,Large,14/09/2025 10:21,Sunday,10,0,Morning,9,September,3
INT2025_09_0327,hotel_10,email,EN,booking,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,16/09/2025 14:41,Tuesday,14,2,Afternoon,9,September,3
INT2025_09_0335,hotel_unknown,instagram,NO,booking,complex,,,,,,,20/09/2025 12:26,Saturday,12,6,Afternoon,9,September,3
INT2025_09_0330,hotel_02,instagram,EN,service_request,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,17/09/2025 16:46,Wednesday,16,3,Afternoon,9,September,3
INT2025_09_0336,hotel_unknown,facebook,EN,complaint,simple,,,,,,,20/09/2025 13:41,Saturday,13,6,Afternoon,9,September,3
INT2025_09_0332,hotel_06,email,NO,technical_issue,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,18/09/2025 09:21,Thursday,9,4,Morning,9,September,3
INT2025_09_0333,hotel_03,website_chat,EN,check_out,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,19/09/2025 10:36,Friday,10,5,Morning,9,September,3
INT2025_09_0338,hotel_unknown,website_chat,NO,service_request,complex,,,,,,,21/09/2025 15:31,Sunday,15,0,Afternoon,9,September,3
INT2025_09_0350,hotel_unknown,instagram,NO,info,complex,,,,,,,27/09/2025 17:16,Saturday,17,6,Afternoon,9,September,3
INT2025_09_0351,hotel_unknown,facebook,EN,booking,simple,,,,,,,28/09/2025 07:51,Sunday,7,0,Morning,9,September,3
INT2025_09_0341,hotel_11,facebook,NO,check_in,complex,Ålesund View Hotel,Ålesund,Norway,city,100,Large,23/09/2025 08:00,Tuesday,8,2,Morning,9,September,3
INT2025_09_0342,hotel_08,email,EN,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,23/09/2025 09:16,Tuesday,9,2,Morning,9,September,3
INT2025_09_0365,hotel_unknown,instagram,NO,technical_issue,complex,,,,,,,05/09/2025 12:26,Friday,12,5,Afternoon,9,September,3
INT2025_09_0345,hotel_02,instagram,EN,check_out,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,25/09/2025 12:11,Thursday,12,4,Afternoon,9,September,3
INT2025_09_0378,hotel_unknown,website_chat,EN,complaint,simple,,,,,,,11/09/2025 15:16,Thursday,15,4,Afternoon,9,September,3
INT2025_09_0347,hotel_06,email,NO,service_request,complex,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,26/09/2025 14:41,Friday,14,5,Afternoon,9,September,3
INT2025_09_0348,hotel_03,website_chat,EN,spa_reservation,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,26/09/2025 15:16,Friday,15,5,Afternoon,9,September,3
INT2025_09_0392,hotel_unknown,email,NO,info,complex,,,,,,,18/09/2025 09:21,Thursday,9,4,Morning,9,September,3
INT2025_09_0393,hotel_unknown,website_chat,EN,booking,simple,,,,,,,19/09/2025 10:36,Friday,10,5,Morning,9,September,3
INT2025_09_0353,hotel_11,website_chat,NO,complaint,complex,Ålesund View Hotel,Ålesund,Norway,city,100,Large,29/09/2025 10:21,Monday,10,1,Morning,9,September,3
INT2025_09_0314,hotel_07,website_chat,NO,spa_reservation,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,09/09/2025 11:36,Tuesday,11,2,Morning,9,September,3
INT2025_09_0356,hotel_08,facebook,NO,spa_reservation,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,30/09/2025 13:26,Tuesday,13,2,Afternoon,9,September,3
INT2025_09_0357,hotel_07,email,EN,technical_issue,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,01/09/2025 14:41,Monday,14,1,Afternoon,9,September,3
INT2025_09_0360,hotel_09,instagram,EN,booking,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,02/09/2025 16:46,Tuesday,16,2,Afternoon,9,September,3
INT2025_09_0324,hotel_04,website_chat,EN,technical_issue,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,14/09/2025 11:36,Sunday,11,0,Morning,9,September,3
INT2025_09_0363,hotel_12,website_chat,EN,service_request,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,04/09/2025 10:36,Thursday,10,4,Morning,9,September,3
INT2025_09_0366,hotel_10,facebook,EN,check_in,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,05/09/2025 13:41,Friday,13,5,Afternoon,9,September,3
INT2025_09_0339,hotel_04,website_chat,EN,spa_reservation,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,22/09/2025 16:06,Monday,16,1,Afternoon,9,September,3
