"interaction_id","timestamp","hotel_id","channel","language","request_type","complexity","hotel_name","city","country","hotel_type","rooms","handled_by","response_time_s","resolved"
"INT2025_08_0126","2025-08-03 13:29:00","hotel_08","facebook","EN","complaint","simple","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",29,"TRUE"
"INT2025_08_0089","2025-08-16 15:49:00","hotel_02","website_chat","NO","info","complex","Oslo City Hotel","Oslo","Norway","city",180,"Human",450,"TRUE"
"INT2025_08_0128","2025-08-04 15:19:00","hotel_06","website_chat","NO","service_request","complex","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",320,"TRUE"
"INT2025_08_0164","2025-08-22 10:54:00","hotel_09","website_chat","NO","technical_issue","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",38,"TRUE"
"INT2025_08_0131","2025-08-06 07:48:00","hotel_05","facebook","NO","check_out","complex","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",74,"TRUE"
"INT2025_08_0099","2025-08-21 15:54:00","hotel_06","website_chat","EN","booking","simple","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",30,"TRUE"
"INT2025_08_0104","2025-08-23 10:54:00","hotel_02","website_chat","NO","spa_reservation","complex","Oslo City Hotel","Oslo","Norway","city",180,"AI",66,"TRUE"
"INT2025_08_0137","2025-08-09 13:59:00","hotel_11","email","NO","service_request","complex","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"Human",360,"TRUE"
"INT2025_08_0134","2025-08-07 10:54:00","hotel_unknown","website_chat","NO","complaint","complex","","","","","","Human",520,"FALSE"
"INT2025_08_0140","2025-08-10 17:04:00","hotel_04","instagram","NO","info","complex","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",76,"TRUE"
"INT2025_08_0146","2025-08-13 13:14:00","hotel_02","facebook","NO","spa_reservation","complex","Oslo City Hotel","Oslo","Norway","city",180,"AI",36,"TRUE"
"INT2025_08_0147","2025-08-14 14:29:00","hotel_09","email","EN","technical_issue","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",68,"TRUE"
"INT2025_08_0155","2025-08-18 12:14:00","hotel_08","instagram","NO","spa_reservation","complex","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",42,"TRUE"
"INT2025_08_0156","2025-08-18 13:29:00","hotel_06","facebook","EN","technical_issue","simple","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",72,"TRUE"
"INT2025_08_0159","2025-08-20 15:54:00","hotel_05","website_chat","EN","booking","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"Human",450,"TRUE"
"INT2025_08_0119","2025-08-31 15:49:00","hotel_09","website_chat","NO","service_request","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",380,"TRUE"
"INT2025_08_0153","2025-08-17 10:24:00","hotel_12","website_chat","EN","service_request","simple","Geilo Alpine Resort","Geilo","Norway","resort",170,"Human",360,"TRUE"
"INT2025_08_0165","2025-08-23 12:09:00","hotel_10","instagram","EN","check_out","simple","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",70,"TRUE"
"INT2025_08_0144","2025-08-12 11:24:00","hotel_07","website_chat","EN","service_request","simple","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",380,"TRUE"
"INT2025_08_0168","2025-08-24 15:14:00","hotel_04","website_chat","EN","complaint","simple","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"Human",520,"FALSE"
"INT2025_08_0192","2025-08-05 09:04:00","hotel_09","email","EN","check_in","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",78,"TRUE"
"INT2025_08_0173","2025-08-27 10:09:00","hotel_05","website_chat","NO","technical_issue","complex","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",44,"TRUE"
"INT2025_08_0195","2025-08-07 12:09:00","hotel_12","instagram","EN","service_request","simple","Geilo Alpine Resort","Geilo","Norway","resort",170,"Human",450,"TRUE"
"INT2025_08_0180","2025-08-30 16:34:00","hotel_11","instagram","EN","spa_reservation","simple","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"Human",320,"TRUE"
"INT2025_08_0218","2025-08-18 15:19:00","hotel_09","website_chat","NO","booking","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",44,"TRUE"
"INT2025_08_0182","2025-08-31 09:09:00","hotel_04","email","NO","check_in","complex","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",40,"TRUE"
"INT2025_08_0183","2025-08-01 10:24:00","hotel_08","website_chat","EN","info","simple","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",74,"TRUE"
"INT2025_08_0245","2025-08-01 12:14:00","hotel_09","instagram","NO","check_out","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",48,"TRUE"
"INT2025_08_0186","2025-08-02 13:29:00","hotel_05","facebook","EN","check_out","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"Human",520,"FALSE"
"INT2025_08_0171","2025-08-26 07:39:00","hotel_unknown","facebook","EN","service_request","simple","","","","","","Human",380,"TRUE"
"INT2025_08_0191","2025-08-05 07:48:00","hotel_10","facebook","NO","info","complex","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",46,"TRUE"
"INT2025_08_0177","2025-08-29 14:29:00","hotel_unknown","email","EN","complaint","simple","","","","","","Human",430,"TRUE"
"INT2025_08_0198","2025-08-08 15:14:00","hotel_06","website_chat","EN","technical_issue","simple","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",330,"TRUE"
"INT2025_08_0200","2025-08-09 17:04:00","hotel_07","instagram","NO","info","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",42,"TRUE"
"INT2025_08_0201","2025-08-10 07:39:00","hotel_05","facebook","EN","booking","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",80,"TRUE"
"INT2025_08_0204","2025-08-11 11:24:00","hotel_09","website_chat","EN","service_request","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",520,"FALSE"
"INT2025_08_0207","2025-08-13 14:29:00","hotel_10","email","EN","technical_issue","simple","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"Human",380,"TRUE"
"INT2025_08_0236","2025-08-27 13:14:00","hotel_unknown","facebook","NO","complaint","complex","","","","","","AI",50,"TRUE"
"INT2025_08_0210","2025-08-14 16:34:00","hotel_04","instagram","EN","check_out","simple","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",82,"TRUE"
"INT2025_08_0237","2025-08-28 14:29:00","hotel_10","email","EN","service_request","simple","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",84,"TRUE"
"INT2025_08_0213","2025-08-16 10:24:00","hotel_03","website_chat","EN","service_request","simple","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"Human",430,"TRUE"
"INT2025_08_0174","2025-08-27 11:24:00","hotel_02","website_chat","EN","info","simple","Oslo City Hotel","Oslo","Norway","city",180,"AI",76,"TRUE"
"INT2025_08_0216","2025-08-17 13:29:00","hotel_02","facebook","EN","check_in","simple","Oslo City Hotel","Oslo","Norway","city",180,"Human",320,"TRUE"
"INT2025_08_0222","2025-08-20 09:04:00","hotel_10","email","EN","spa_reservation","simple","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"Human",520,"FALSE"
"INT2025_08_0225","2025-08-22 12:09:00","hotel_08","instagram","EN","info","simple","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"Human",360,"TRUE"
"INT2025_08_0189","2025-08-04 15:54:00","hotel_unknown","website_chat","EN","spa_reservation","simple","","","","","","Human",360,"TRUE"
"INT2025_08_0227","2025-08-23 13:59:00","hotel_03","email","NO","check_in","complex","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",46,"TRUE"
"INT2025_08_0228","2025-08-23 15:14:00","hotel_07","website_chat","EN","complaint","simple","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",78,"TRUE"
"INT2025_08_0209","2025-08-14 15:49:00","hotel_unknown","website_chat","NO","booking","complex","","","","","","AI",48,"TRUE"
"INT2025_08_0231","2025-08-25 07:39:00","hotel_09","facebook","EN","spa_reservation","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",430,"TRUE"
"INT2025_08_0249","2025-08-03 15:54:00","hotel_unknown","website_chat","EN","technical_issue","simple","","","","","","Human",450,"TRUE"
"INT2025_08_0219","2025-08-19 15:54:00","hotel_12","website_chat","EN","complaint","simple","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",76,"TRUE"
"INT2025_08_0240","2025-08-29 16:34:00","hotel_08","instagram","EN","technical_issue","simple","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"Human",520,"FALSE"
"INT2025_08_0234","2025-08-26 11:24:00","hotel_12","website_chat","EN","booking","simple","Geilo Alpine Resort","Geilo","Norway","resort",170,"Human",330,"TRUE"
"INT2025_08_0243","2025-08-31 10:24:00","hotel_07","website_chat","EN","booking","simple","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",380,"TRUE"
"INT2025_08_0246","2025-08-01 13:29:00","hotel_02","facebook","EN","service_request","simple","Oslo City Hotel","Oslo","Norway","city",180,"AI",80,"TRUE"
"INT2025_08_0252","2025-08-04 09:04:00","hotel_11","email","EN","check_in","simple","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"Human",320,"TRUE"
"INT2025_08_0254","2025-08-05 11:24:00","hotel_08","website_chat","NO","service_request","complex","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",44,"TRUE"
"INT2025_08_0255","2025-08-06 11:59:00","hotel_06","instagram","EN","service_request","simple","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",82,"TRUE"
"INT2025_08_0258","2025-08-07 15:04:00","hotel_09","website_chat","EN","check_out","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",520,"FALSE"
"INT2025_08_0261","2025-08-09 07:39:00","hotel_02","facebook","EN","complaint","simple","Oslo City Hotel","Oslo","Norway","city",180,"Human",360,"TRUE"
"INT2025_08_0287","2025-08-22 14:29:00","hotel_07","email","NO","service_request","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",34,"TRUE"
"INT2025_08_0267","2025-08-12 14:29:00","hotel_04","email","EN","info","simple","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"Human",430,"TRUE"
"INT2025_08_0270","2025-08-13 16:34:00","hotel_03","instagram","EN","complaint","simple","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"Human",330,"TRUE"
"INT2025_08_0263","2025-08-10 10:09:00","hotel_unknown","website_chat","NO","service_request","complex","","","","","","AI",50,"TRUE"
"INT2025_08_0272","2025-08-14 09:09:00","hotel_08","email","NO","service_request","complex","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",46,"TRUE"
"INT2025_08_0273","2025-08-15 10:24:00","hotel_07","website_chat","EN","spa_reservation","simple","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",88,"TRUE"
"INT2025_08_0296","2025-08-26 13:14:00","hotel_04","facebook","NO","service_request","complex","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",36,"TRUE"
"INT2025_08_0276","2025-08-16 13:29:00","hotel_09","facebook","EN","check_in","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",520,"FALSE"
"INT2025_08_0281","2025-08-19 07:48:00","hotel_11","facebook","NO","spa_reservation","complex","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",52,"TRUE"
"INT2025_08_0282","2025-08-19 09:04:00","hotel_04","email","EN","technical_issue","simple","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",90,"TRUE"
"INT2025_08_0285","2025-08-21 11:59:00","hotel_unknown","instagram","EN","booking","simple","","","","","","Human",450,"TRUE"
"INT2025_08_0291","2025-08-24 07:39:00","hotel_12","facebook","EN","check_in","simple","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",48,"TRUE"
"INT2025_08_0300","2025-08-28 17:04:00","hotel_07","instagram","EN","info","simple","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",52,"TRUE"
"INT2025_08_0336","2025-08-15 13:29:00","hotel_unknown","facebook","EN","complaint","simple","","","","","","AI",54,"TRUE"
"INT2025_08_0305","2025-08-31 12:14:00","hotel_12","instagram","NO","service_request","complex","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",38,"TRUE"
"INT2025_08_0318","2025-08-06 15:04:00","hotel_03","website_chat","EN","booking","simple","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",50,"TRUE"
"INT2025_08_0264","2025-08-10 11:24:00","hotel_unknown","website_chat","EN","spa_reservation","simple","","","","","","AI",86,"TRUE"
"INT2025_08_0323","2025-08-09 10:09:00","hotel_11","website_chat","NO","spa_reservation","complex","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",40,"TRUE"
"INT2025_08_0327","2025-08-11 14:29:00","hotel_10","email","EN","booking","simple","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",48,"TRUE"
"INT2025_08_0309","2025-08-02 15:54:00","hotel_11","website_chat","EN","info","simple","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",46,"TRUE"
"INT2025_08_0314","2025-08-04 11:24:00","hotel_07","website_chat","NO","spa_reservation","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",35,"TRUE"
"INT2025_08_0332","2025-08-13 09:09:00","hotel_06","email","NO","technical_issue","complex","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",37,"TRUE"
"INT2025_08_0279","2025-08-18 15:54:00","hotel_unknown","website_chat","EN","service_request","simple","","","","","","Human",380,"TRUE"
"INT2025_08_0341","2025-08-18 07:48:00","hotel_11","facebook","NO","check_in","complex","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",39,"TRUE"
"INT2025_08_0345","2025-08-20 11:59:00","hotel_02","instagram","EN","check_out","simple","Oslo City Hotel","Oslo","Norway","city",180,"AI",50,"TRUE"
"INT2025_08_0368","2025-08-31 15:19:00","hotel_09","website_chat","NO","booking","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",38,"TRUE"
"INT2025_08_0350","2025-08-22 17:04:00","hotel_unknown","instagram","NO","info","complex","","","","","","AI",36,"TRUE"
"INT2025_08_0363","2025-08-29 10:24:00","hotel_12","website_chat","EN","service_request","simple","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",52,"TRUE"
"INT2025_08_0372","2025-08-02 09:04:00","hotel_05","email","EN","service_request","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",58,"TRUE"
"INT2025_08_0377","2025-08-05 14:29:00","hotel_12","email","NO","booking","complex","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",43,"TRUE"
"INT2025_08_0381","2025-08-07 07:39:00","hotel_11","facebook","EN","spa_reservation","simple","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",54,"TRUE"
"INT2025_08_0386","2025-08-09 13:14:00","hotel_05","facebook","NO","complaint","complex","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",40,"TRUE"
"INT2025_08_0390","2025-08-11 17:04:00","hotel_03","instagram","EN","technical_issue","simple","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",60,"TRUE"
"INT2025_08_0359","2025-08-27 16:29:00","hotel_02","website_chat","NO","info","complex","Oslo City Hotel","Oslo","Norway","city",180,"AI",41,"TRUE"
"INT2025_08_0395","2025-08-14 12:14:00","hotel_11","instagram","NO","complaint","complex","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",45,"TRUE"
"INT2025_08_0408","2025-08-20 15:04:00","hotel_10","website_chat","EN","check_out","simple","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",62,"TRUE"
"INT2025_08_0399","2025-08-16 15:54:00","hotel_04","website_chat","EN","technical_issue","simple","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",56,"TRUE"
"INT2025_08_0413","2025-08-23 10:09:00","hotel_08","website_chat","NO","service_request","complex","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",47,"TRUE"
"INT2025_08_0417","2025-08-25 14:29:00","hotel_02","email","EN","info","simple","Oslo City Hotel","Oslo","Norway","city",180,"AI",58,"TRUE"
"INT2025_08_0354","2025-08-24 11:24:00","hotel_09","website_chat","EN","service_request","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",56,"TRUE"
"INT2025_08_0422","2025-08-27 09:09:00","hotel_10","email","NO","service_request","complex","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",44,"TRUE"
"INT2025_08_0426","2025-08-29 13:29:00","hotel_09","facebook","EN","booking","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",64,"TRUE"
"INT2025_08_0404","2025-08-18 11:24:00","hotel_unknown","website_chat","NO","service_request","complex","","","","","","AI",42,"TRUE"
"INT2025_08_0428","2025-08-30 15:19:00","hotel_04","website_chat","NO","complaint","complex","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"Human",450,"TRUE"
"INT2025_08_0438","2025-08-04 15:04:00","hotel_09","website_chat","EN","service_request","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",520,"FALSE"
"INT2025_08_0432","2025-08-01 09:04:00","hotel_06","email","EN","technical_issue","simple","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",360,"TRUE"
"INT2025_08_0452","2025-08-11 09:09:00","hotel_09","email","NO","booking","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",70,"TRUE"
"INT2025_08_0441","2025-08-06 07:39:00","hotel_09","facebook","EN","check_in","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",380,"TRUE"
"INT2025_08_0497","2025-08-03 14:29:00","hotel_09","email","NO","service_request","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",72,"TRUE"
"INT2025_08_0443","2025-08-07 10:09:00","hotel_04","website_chat","NO","booking","complex","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",64,"TRUE"
"INT2025_08_0447","2025-08-09 14:29:00","hotel_06","email","EN","service_request","simple","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",450,"TRUE"
